review_id,target_institution_id,target_programme_id,target_institution,target_programme,target_url,country,degree_level,discipline,field_name,resolution_level,final_value,target_scope,donor_institution,donor_programme,donor_value,donor_scope,provider,source_url,evidence_text,raw_document_id,support_count,combined_uncertainty,compatibility_reason
HQA-12929,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",https://discoveruni.gov.uk/en/course-details/10000878/00245991-ba-media-make-FT/Full-time/,UK,bachelor,other,delivery_mode,H3,Full time,programme,University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",Full time,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,Study mode Full time,c720b903-f750-4697-9849-a9d79323e125,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13004,discover-uk-stage1-025,d115e175-3bb5-5c4f-8d2d-169038e9cdc2,Buckinghamshire New University,Animation (Online),https://discoveruni.gov.uk/en/course-details/10000975/KBAANIMDFCMSD/Full-time/,UK,bachelor,other,location,H3,High Wycombe Campus,programme,Buckinghamshire New University,Acting for Stage and Screen,High Wycombe Campus,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000975/KBAACSSFTACT1/Full-time/,Location : High Wycombe Campus,b3772c5b-b34f-433d-8fea-27a776135fe2,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13073,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,All Nations Christian College,Biblical and Intercultural Studies,https://discoveruni.gov.uk/en/course-details/10000216/532986/Full-time/,UK,bachelor,other,programme_identity,H3,Biblical and Intercultural Studies,programme,All Nations Christian College,Biblical and Intercultural Studies,Biblical and Intercultural Studies,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000216/177650/Full-time/,Biblical and Intercultural Studies at All Nations Christian College,96f2a38e-3898-48a6-9d98-af21df250a8f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13074,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,All Nations Christian College,Biblical and Intercultural Studies,https://discoveruni.gov.uk/en/course-details/10000216/532986/Full-time/,UK,bachelor,other,credential,H3,DipHE,programme,All Nations Christian College,Biblical and Intercultural Studies,DipHE,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000216/177650/Full-time/,DipHE Biblical and Intercultural Studies,96f2a38e-3898-48a6-9d98-af21df250a8f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13079,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,All Nations Christian College,Biblical and Intercultural Studies,https://discoveruni.gov.uk/en/course-details/10000216/532986/Full-time/,UK,bachelor,other,duration,H3,2 year course,programme,All Nations Christian College,Biblical and Intercultural Studies,2 year course,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000216/177650/Full-time/,Length 2 year course,96f2a38e-3898-48a6-9d98-af21df250a8f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13080,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,All Nations Christian College,Biblical and Intercultural Studies,https://discoveruni.gov.uk/en/course-details/10000216/532986/Full-time/,UK,bachelor,other,location,H3,All Nations Christian College,programme,All Nations Christian College,Biblical and Intercultural Studies,All Nations Christian College,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000216/177650/Full-time/,Location : All Nations Christian College,96f2a38e-3898-48a6-9d98-af21df250a8f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13081,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,All Nations Christian College,Biblical and Intercultural Studies,https://discoveruni.gov.uk/en/course-details/10000216/532986/Full-time/,UK,bachelor,other,delivery_mode,H3,Full time,programme,All Nations Christian College,Biblical and Intercultural Studies,Full time,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000216/177650/Full-time/,Study mode Full time,96f2a38e-3898-48a6-9d98-af21df250a8f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13153,scorecard-us-stage1-058,d2bf83f0-55ab-5155-85c6-28893d3be7c4,University of Rhode Island,University of Rhode Island Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-058-b,US,bachelor,engineering,tuition,H2,USD 32578 / annual (international),institution,University of Rhode Island,,USD 32578 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 32578 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),85deeba9-8a71-4ad7-bd37-6cbce1a2d9e7,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13267,scorecard-us-stage1-040,d47e194c-1356-5331-8202-0cbdb6f5fa28,Michigan State University,Michigan State University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-040-b,US,bachelor,engineering,tuition,H2,USD 39766 / annual (international),institution,Michigan State University,,USD 39766 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 39766 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),11cc6f05-7f33-4070-8219-f3d4f19c8d9f,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13340,discover-uk-stage1-012,d649d1a4-f5d6-55c4-bac1-8db8a9953756,Bishop Auckland College,Photography,https://discoveruni.gov.uk/en/course-details/10000720/BAC12/Full-time/,UK,bachelor,other,credential,H3,HND,programme,Bishop Auckland College,Art and Design,HND,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,HND Art and Design Bishop Auckland College,7fd306bc-412d-418c-bec1-f126419ce56f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-13457,lausanne-ch-canary,d7c19895-9b75-55c7-b376-1e35e08abe58,University of Lausanne,University of Lausanne Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=lausanne-ch-canary-b,CH,bachelor,engineering,tuition,H2,CHF 500 / per semester (international),institution,University of Lausanne,,CHF 500 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 500 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),0619090d-990b-45a2-b0fb-409dfdd7da5e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13458,lausanne-ch-canary,d7c19895-9b75-55c7-b376-1e35e08abe58,University of Lausanne,University of Lausanne Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=lausanne-ch-canary-b,CH,bachelor,engineering,additional_fees,H2,CHF 80 / per semester,institution,University of Lausanne,,CHF 80 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 80 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),0619090d-990b-45a2-b0fb-409dfdd7da5e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13837,uzh-ch-canary,decf3e2a-c378-5138-b31c-e3da3493b6db,University of Zurich,University of Zurich Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=uzh-ch-canary-a,CH,master,data science,tuition,H2,CHF 720 / per semester (international),institution,University of Zurich,,CHF 720 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 720 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),f6cde934-3181-4d50-8e21-629a89be998c,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13838,uzh-ch-canary,decf3e2a-c378-5138-b31c-e3da3493b6db,University of Zurich,University of Zurich Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=uzh-ch-canary-a,CH,master,data science,additional_fees,H2,CHF 720 / per semester,institution,University of Zurich,,CHF 720 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 720 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),f6cde934-3181-4d50-8e21-629a89be998c,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-13919,discover-uk-stage1-014,e01daefe-355a-5f31-a3db-f63d8275d471,Blackburn College,Accounting and Finance,https://discoveruni.gov.uk/en/course-details/10000747/BS2530A25/Full-time/,UK,bachelor,other,career_outcomes,H3,"{""description"": ""75% of UK-resident Management studies graduates from Blackburn College are based in England"", ""graduating_cohort"": ""2015-17"", ""outcome_type"": ""graduate_location"", ""source"": ""Longitudinal Education Outcomes (LEO) dataset"", ""subject_area"": ""Management studies""}",programme,Blackburn College,Business with Management,"{""description"": ""75% of UK-resident Management studies graduates from Blackburn College are based in England"", ""graduating_cohort"": ""2015-17"", ""outcome_type"": ""graduate_location"", ""source"": ""Longitudinal Education Outcomes (LEO) dataset"", ""subject_area"": ""Management studies""}",programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000747/BS3026A26/Full-time/,75% of UK-resident Management studies graduates from Blackburn College are based in England. Data for students graduating 2015-17 Source: Longitudinal Education Outcomes (LEO) dataset,61cce83c-3a9e-4d07-b953-7aa150a6e840,1,0.367,HIERARCHICAL_DONOR_SELECTED
HQA-14065,scorecard-us-stage1-038,e0dee254-a049-5722-97db-bfdcc1039bad,University of Maryland Global Campus,University of Maryland Global Campus Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-038-b,US,bachelor,engineering,tuition,H2,USD 12336 / annual (international),institution,University of Maryland Global Campus,,USD 12336 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 12336 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),9dd3993e-35ef-461f-98a1-914c4143e450,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14331,geneva-ch-canary,e2f1a704-ebd5-5ba1-8849-d9eeaba3aa44,University of Geneva,University of Geneva Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=geneva-ch-canary-b,CH,bachelor,engineering,tuition,H2,CHF 435 / per semester (international),institution,University of Geneva,,CHF 435 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 435 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),23ca051b-4cc1-4782-9883-33c65f4a700f,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14332,geneva-ch-canary,e2f1a704-ebd5-5ba1-8849-d9eeaba3aa44,University of Geneva,University of Geneva Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=geneva-ch-canary-b,CH,bachelor,engineering,additional_fees,H2,CHF 65 / per semester,institution,University of Geneva,,CHF 65 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 65 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),23ca051b-4cc1-4782-9883-33c65f4a700f,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14407,scorecard-us-stage1-005,e58b85c2-fa1f-5946-a7fd-97b7287b435b,University of Arkansas,University of Arkansas Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-005-b,US,bachelor,engineering,tuition,H2,USD 25872 / annual (international),institution,University of Arkansas,,USD 25872 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 25872 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),d1bbc5a4-5905-4780-8f3e-610d46d5ea57,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14445,scorecard-us-stage1-030,e5cdb09b-a5fd-5192-8423-b4ad55399405,Brigham Young University-Idaho,Brigham Young University-Idaho Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-030-b,US,bachelor,engineering,tuition,H2,USD 4300 / annual (international),institution,Brigham Young University-Idaho,,USD 4300 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 4300 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),0471b80a-f1af-4ac9-85e8-dfdba2f92bbd,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14521,scorecard-us-stage1-055,e8686dae-7259-5f5a-a1c8-4873b16335d6,Oregon State University,Oregon State University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-055-b,US,bachelor,engineering,tuition,H2,USD 31467 / annual (international),institution,Oregon State University,,USD 31467 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31467 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),4150b20e-d716-4155-9b73-b285cae98427,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14787,scorecard-us-stage1-057,ed312f6c-1dec-5521-ab29-a47878e2e91b,University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-057-b,US,bachelor,engineering,tuition,H2,USD 6162 / annual (international),institution,University of Puerto Rico-Mayaguez,,USD 6162 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 6162 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),e3fd992f-355c-4abe-946c-d2b36832b70c,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-14838,haaga-helia-fi-canary,ee43edae-4df6-560b-b1fb-fe25f1cc0350,Haaga-Helia University of Applied Sciences,International Business,https://opintopolku.fi/konfo-backend/hakukohde/1.2.246.562.20.00000000000000088243,FI,bachelor,business,required_documents,H3,Required educational certificates,programme,Haaga-Helia University of Applied Sciences,Business Information Technology,Required educational certificates,programme,studyinfo_hakukohde,https://opintopolku.fi/konfo-backend/hakukohde/1.2.246.562.20.00000000000000091904,Required application document name: Required educational certificates,5716146c-3fd1-4d77-8b52-a046180ccadb,1,0.367,HIERARCHICAL_DONOR_SELECTED
HQA-15022,discover-uk-stage1-005,f274a2a7-1552-584b-979f-0a0a65b34fc1,Arts Educational Schools,Musical Theatre,https://discoveruni.gov.uk/en/course-details/10000381/BAMT/Full-time/,UK,bachelor,other,employment_outcomes,H3,"{""audience"": null, ""metric"": ""occupation types 15 months after the course"", ""reason"": ""course size is too small"", ""status"": ""no_data_available""}",programme,Arts Educational Schools,Acting,"{""audience"": null, ""metric"": ""occupation types 15 months after the course"", ""reason"": ""course size is too small"", ""status"": ""no_data_available""}",programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000381/BAAct/Full-time/,"Occupation types 15 months after the course Sorry, there is no data available for this course. This may be because the course size is too small.",c697c455-5e10-4323-a173-3b717f7b83db,1,0.3403,HIERARCHICAL_DONOR_SELECTED
